2023-04-13 04:26:59,0x72d1965d39af68058cbb943f7aea7a6a648b1c2009dca25624c80799f7f787d1,6,0x4e2e67836d10b02b1dce78591af6dfd1e2d7bcba,0x36592e9be63dc28bfccd1a595828035300902336
2023-03-24 04:39:11,0x9f7c656cf424b6207c7a57425d071600f8ff44ab43ecfa33a513a0be50ca8aef,6,0x6318f034a969c061f3672bbb8f9a0318652a1abe,0x6590b3665a6d0e9e767a410291ac5c5665416e5b
2023-03-09 00:54:47,0xec41330cecbf510b9634a46dd84ca0918b1370b45d82650c5054941ccf8a0a09,5.5,0x09fde2eda4d2bc32171ff41d7a7345ca3acd8c74,0x010d1ae300ebbfe8e31e53ef8bebd59a8169a3f5
2023-02-26 06:05:35,0x6ef445602bbc0f2c26f76b3684a9cafaacf70bf6f51351724e7323d6f7c6b3da,5,0x0e5a1d84ed69067c078596bc6a17452425b005f1,0x792a29b36483856308d5098ab64a029fe9b101ba
2023-02-21 00:28:59,0xbaa050a076d05922a142092b5c3571dc964575db1299892f9be8a9a8cca3340d,4.9,0x3f88b881eeb51d881d0f745ebfa6ca8420b0c85c,0x9f1d56db473bdfaae52ea55c484bf1b7f5f0eee8
2023-02-07 00:12:59,0x6c9d79007f3e5b9681979e75eab3d413badf6e0d8ba6d986b72752c9eca43b3e,5.5,0x2e9a18d66f2fc535497cfb395d7f1bcb6746e582,0x5674eb7299d81c603732eb9e68805f8135a9ab91
2023-02-05 13:24:47,0x82a6a07b94eaa20b99d6b9bbbd1612c78f6ee96be8872eb75acd3ae8c3c98120,5,0xae805b9eaa5a04f307b439484ed881e75d36ac73,0x87accabbdedce63379af9d246bb979a3a481534c
2022-12-27 22:58:59,0x9247f33707ed0ed3cdf14f00692bee5eff24c8cdff128c99a7062323958670a5,5,0xbc4fcb613ce1e41db0cb2a9b48d1ae559cd21785,0x5da169e7d08b3f0fa675bb88736898df884502a0
2022-12-09 23:27:35,0x9805f4856bb1bf8c2c19b26ef1465d778bfd9b110cfd03253ce87928f8e7ca43,4,0xd2b954a0635096ddaadd7ff1d5a182198f02fcae,0x66362b929c1a9aaf14c51aab9b455ad7fb8268c4
2022-12-09 03:06:11,0xa7f8d79f5aaf26d8e8cf33f9bccb9421a69ce6cd130ffe5160b0fd0981757e58,4,0xb9fe66b3440edd0cf5f1d1a55c75f8a8e59b6cb2,0x82164569ee6b43312351c9c346872a1a007cadd4
2022-10-06 10:44:35,0xb1e9437c4b3a553ab66ad3b196dff92c655485e6b53b7d25d1f0d77042d9a407,5,0x3753fa57980fd180655c281158e428ca994d6dfa,0xa8eb4ee8087892b8349bbea3d6d99e6040628652
2022-10-03 17:25:35,0x6f5deef2b5cfc3505e90b7ab31ef716f9bc088e795145d4bffc56d05bfb3e1e1,4.69,0x4298e663517593284ad4fe199b21815bd48a9969,0x32bed41e1664b980e52945e770fe688981a49c1b
2022-09-09 09:05:48,0x5c643c6394e43caaef42a30081414ad9d74d3d3db4954c28bbe42fbde9133eac,6.8,0x3febb7a93aa9865c7bc1ae14dcc94ff0a7132d46,0x199a13066e172a20e698141ad0aca4b94899ac96
2022-08-26 16:33:53,0x65bf2a70440a609c495a3cb8d016a98c134d980859adba41e78130b0c7eea101,6.1,0x23819f5596942e3098e1f924445eabcc79f7a40b,0x3d94ad98414955eeb39b2a96ea447dcc25bef093
2022-08-23 02:10:29,0xaa907344427f2929f0fce11b7ba336143017f49070ee9344b260cbaa3c7a3073,6.9,0xdb3ff3567157210ad445d7bc50ffa41f63de7f28,0x90faa3187fcfb4d7efd46100fdc245010713c0d1
2022-08-07 16:24:11,0xc03491de1e4d29b1041fdfc3e6e6d3e967a3aca8fc5f0a7daa7e5f4d07c4fdd3,9,0x3546bd99767246c358ff1497f1580c8365b25ac8,0x95e8bc9704ed8dabce0fc899eeb1aaad13747b16
2022-07-22 10:00:36,0x34929ee800d012a2f865b8685cd7c26a8b391762773249cacc3fbda04ddc4095,10,0x881eb6fd0b49b90edb2cd42263311db50bc07465,0x19d41c96fe9b9dd66e474d96cc5f8b566aaab6d7
2022-07-19 11:38:46,0x4c61311891ce746903a6bf6609d3e8610cd61b63d0254945a506d503f8849dda,8,0x2f57ab3ac31f4113d465379f423539441d177dd2,0x2231cb0f8812185e29eb9366ab152d792b6598f5
2022-05-27 21:27:27,0x69528d7588ba13cf66988abc9c0711fc5ec7da58d3fcce4bfd380e5b91a6bde5,9.9,0xfac13aa104b172f2be3f6eb1a9548fe3bf1c818e,0x697da3c2e359cc940e8ff63453f8e68e2ff5ff90
2022-05-20 14:45:56,0xdd4bcbefae92a46492e482b11cb105741d1540b82a265da56d2cbd17e6bd9d1b,10,0xfd2de01071195cbd297b1dc3f5ee3d1eee7e2fc3,0xbf24e07044e48ee8f2855ce3f6f95b9dc5c6c49d
2022-05-12 11:29:22,0x5266e83921cb81476ed9b1ed06e05aaba628f30dfacff0d292f51b36488399eb,9.87,0x6e0d3da6858ade8063da01a9dd90e04ecaf54355,0xe1a83c678e6ca74f779de0507408ce368a026ee9
2022-05-06 07:04:06,0xb3f23ea49c144e6d91d9827ca3564412d84257e4652ac3f985d397e570587495,18,0x5b6a8b298daba526ecb7f51a517df1fc26098327,0xfd2de01071195cbd297b1dc3f5ee3d1eee7e2fc3
2022-05-04 10:20:54,0x6326d77c3d5d77dbf4cd7106f7f643ad0d8e3c5c19bf85c04b313f44e505e27f,13,0xf606719e6e4ac5f184e702e207de3840a9c66374,0xf8c9cf133252a1a0b2c4b527381eaa94eaef62a6
2022-05-03 23:46:33,0xcf8e1c23352f0461f0e10d21e8028524ea778daf646d396b37217ec38bcc4035,13.99,0xd7e228b7eb0c727706d5955c4c518cb10a3e7a19,0xb9fe66b3440edd0cf5f1d1a55c75f8a8e59b6cb2
2022-05-02 19:55:50,0x22167c3849694367caa1cdcfc8dbba1dc635872edcf9d96f8883bf5ec24b84b9,17.09,0x6b412d6fb24d6f0a17641afde687d5171839db75,0xf0592d811a72eb64d5616a0a83fabcdbc2fa0015
2022-04-24 19:46:19,0x2f9e0f00b79295f3a482974626ff8832489816c44d5ddd1839ee9f5d6cd2bc26,20,0x712d0d775aee2cb158c58e24e3a1dfdd2bdbc6c4,0x4cd3a35ee7eec89ae168180ea4d0fb6cf8b2c72e
2022-04-22 03:27:33,0x6d65be78f1036c6c0295142bcb82918c3f18386c112ffac3b613ca6f8b5f6fe8,15,0x7324b1202a7eb60ea969d94690abb25f8e92c5a8,0x6d70fe2c48bd2fa5c30ec4c7708dd1472eb29847
2022-04-15 04:43:22,0x33db54e41e58dc9f118e820480045b26efe3343e724f88d309a4b4a1ae363641,8,0xa698cade532bf7491f0f887284f8e10e2de97198,0x29d6a4d57e71128c33f3bed6f31d2e10d086a16e
