2022-10-14T20:18:47,0x8cf102a8bdf35e1f896720d5dbe34a51e88138a28e7df0723ac12bd9c10a1d8c,1.507,0xa8d67e13ac97cba918decdcd78f71fca8ab2d1a8,0xf9d57e1402676e7074048a470632c624801e629d

2022-10-04T01:39:59,0xf9049154beec613733caaf0cd2866d6dff2da4f7d79e459645276bf08b0f6b89,3.33,0xfece01122bfe9452ae84485c64cd8e6aa59f3bdb,0x21f80ee92bd4780fab8204df8680061124c0acdb

2022-09-30T03:06:23,0x0d750bd671f4536cd8f3ceeba79570fcd12fa38ab0f01a0eb40c5a7248ffcf10,3.0,0x5c68ad9a61235e8d30446c5c42818536c7df4824,0xc1871e12d132c37196e4d9c69beaa5c660576065

2022-09-26T19:13:23,0xdc8887ddbba50a1fd90dd532cc77756846423b1484f4d39e95b316c954ffcbee,3.1,0x2984794cbc5ac89dca755f481d9566a30b0325f9,0x82164569ee6b43312351c9c346872a1a007cadd4

2022-09-21T17:15:11,0xc091239ec9e6389b610c822482ad90fb41f4cdd5690adff38adadaeb6ac7e2e3,2.269,0x89688542873276cd7d9cea936b25f37778a593fd,0x680aaee78f3cdb9893d4d8b89b3eed9745c04904

2022-09-19T15:53:11,0xea4fb7eaf77812be3f40839c508af94bfc8a77452142e25ebaf23e2a09a6c514,3.5,0x3384ea46947a937a7567cd2d4cd629975f365ec6,0x2e9a18d66f2fc535497cfb395d7f1bcb6746e582

2022-09-19T03:31:35,0x96439491a6bacfc50a69cd76db2303802af0dabaa13dd91d1ed6adbc922e9888,3.5,0x13aff6b6d6ad092e8d552af8fbde6203770ad0eb,0xf0592d811a72eb64d5616a0a83fabcdbc2fa0015

2022-09-14T16:53:42,0xb2bc7c3356f3deca9daa3e0bc9639c826df312bbb43dd57f85b56ce213944910,3.0,0x3546bd99767246c358ff1497f1580c8365b25ac8,0xb88b5651b3b34628b0be073055dd0cdbb2677df3

2022-09-13T21:52:49,0x42400bc0f88b3cc729cf742d881e0683da759b4e95fcad48fad5b8ce4cab4b17,3.4,0xd0bc1f46e3f2dadbbd66b1c557caafa52a1dba81,0x8ad272ac86c6c88683d9a60eb8ed57e6c304bb0c

2022-09-08T03:45:17,0x496d26f8c00610a2dac8247038604e74de69e872d54d40fe455c315ddc91f657,3.2,0x7c0788221b84c1865e87bb012cc69ebaa2e2e461,0xf0592d811a72eb64d5616a0a83fabcdbc2fa0015

2022-09-08T03:43:56,0x6d66e1beb794da503f987acde0387665814be743998e290454e963ee55c2d207,3.0,0x64932f86d69f2717307f41b4c6b8198000583c63,0xf0592d811a72eb64d5616a0a83fabcdbc2fa0015

2022-09-05T19:44:05,0xbc5d7511dfd68bb00ab60ca83fc7f7c9d4bd6e1e93a45256fe0985c9f47cfb05,2.8,0x4402d246407348ff65392dcd4d6d4996b4d22f6c,0xfb3a6a7858b5ed1f51d591446f0b643e970f777b

2022-09-02T02:07:17,0xb174b799ebe94bf64b099ddc40134cd366a9a335b9b67bcd43cd84801ff3fab1,3.0,0xfece01122bfe9452ae84485c64cd8e6aa59f3bdb,0x27e88a965fd9365da85a02c8f8abd536776e6b5f

2022-08-31T16:32:51,0x1b5b3809c96b03e78f3ab4a1009f101b4ae789c4541cf4446d3fd7d14ba4181e,3.18,0xe264fe0e90a2e721780999cfc3c86ef4b1afe18e,0x199a13066e172a20e698141ad0aca4b94899ac96

